CustomerId,CreditScore,Geography,Gender,Age,EstimatedSalary,CreditScore_Custom,Age_Group_Custom,Balance,NumOfProducts,Tenure,IsActiveMember,Exited
15708505,641,Germany,Female,37.0,39016.43,Good,Middle-Aged,62974.64,2,7,1,0
15791131,551,Germany,Female,30.0,145796.49,Fair,Adult,143340.44,1,2,0,0
15618225,741,Germany,Male,36.0,168816.22,Very Good,Middle-Aged,116993.43,2,8,0,0
15644724,472,France,Male,31.0,73322.0,Poor,Adult,58662.92,2,4,1,0
15662098,650,Spain,Male,41.0,113677.53,Good,Middle-Aged,128808.65,3,3,0,1
15723894,625,France,Male,45.0,124607.7,Good,Middle-Aged,137555.44,1,7,0,0
15787699,650,Germany,Male,34.0,11276.48,Good,Adult,142393.11,1,4,1,0
15687738,535,France,Female,38.0,136620.64,Fair,Middle-Aged,0.0,2,8,0,0
15576126,649,France,Female,41.0,70523.92,Good,Middle-Aged,125785.23,1,2,1,0
15658889,689,France,Male,22.0,51980.25,Very Good,Young Adult,136444.25,1,4,0,1
15667046,694,Spain,Male,38.0,113481.02,Very Good,Middle-Aged,121527.4,1,7,0,0
15669957,655,Germany,Male,52.0,49025.79,Good,Senior,144696.75,1,9,1,0
15655794,620,France,Male,36.0,145937.99,Good,Middle-Aged,0.0,2,8,1,0
15599829,577,France,Female,35.0,25161.61,Fair,Middle-Aged,0.0,2,10,1,0
15753332,401,Germany,Male,48.0,175753.55,Poor,Middle-Aged,128140.17,1,8,0,1
15671124,599,France,Male,25.0,24903.09,Fair,Adult,120383.41,1,6,1,0
15767474,481,France,Female,57.0,169719.35,Poor,Senior,0.0,3,9,1,1
15720671,704,France,Male,42.0,179565.57,Very Good,Middle-Aged,129735.3,2,8,1,0
15626787,698,Spain,Female,31.0,115337.74,Very Good,Adult,185078.26,1,8,0,1
15774491,480,France,Female,28.0,48131.92,Poor,Adult,0.0,2,6,0,0
15579647,682,France,Male,42.0,160828.98,Very Good,Middle-Aged,0.0,1,0,1,0
15625522,700,Spain,Male,31.0,145151.96,Very Good,Adult,0.0,2,7,1,0
15765806,492,France,Male,29.0,196293.76,Poor,Adult,144591.96,1,1,1,0
15566708,444,France,Female,45.0,161653.5,Poor,Middle-Aged,0.0,2,4,0,1
15668347,624,France,Male,36.0,84635.64,Good,Middle-Aged,0.0,2,6,0,0
15575214,709,France,Male,37.0,159486.76,Very Good,Middle-Aged,0.0,1,7,0,0
15591123,557,Germany,Male,68.0,38596.34,Fair,Very Senior,100194.44,1,2,1,0
15573280,646,Germany,Male,50.0,27814.74,Good,Senior,145295.31,2,6,1,0
15589018,719,Germany,Male,28.0,183893.31,Very Good,Adult,106070.29,2,3,1,0
15654495,706,Germany,Female,47.0,140803.7,Very Good,Middle-Aged,120621.89,1,6,1,0
15597265,660,France,Male,38.0,146585.53,Very Good,Middle-Aged,0.0,2,7,1,0
15733876,667,France,Male,36.0,40062.29,Very Good,Middle-Aged,0.0,2,9,1,0
15677217,705,France,Male,30.0,181300.32,Very Good,Adult,0.0,1,1,1,0
15747265,598,Germany,Female,27.0,84136.12,Fair,Adult,171283.91,1,10,1,0
15713379,669,France,Male,26.0,197594.34,Very Good,Adult,0.0,2,4,1,0
15730433,580,Germany,Female,38.0,125953.83,Fair,Middle-Aged,128218.47,1,1,0,1
15693347,676,France,Female,32.0,75465.41,Very Good,Adult,0.0,2,5,1,0
15715465,714,Germany,Male,28.0,177737.07,Very Good,Adult,77776.39,1,7,0,0
15680736,597,Germany,Female,72.0,7144.46,Fair,Very Senior,124978.19,2,6,1,0
15610765,559,France,Male,29.0,155639.76,Fair,Adult,0.0,2,1,0,0
15650034,564,France,Female,28.0,162428.05,Fair,Adult,0.0,1,1,1,0
15782468,850,Spain,Male,51.0,12457.76,Excellent,Senior,109799.55,2,3,1,1
15685109,689,France,Male,39.0,14917.09,Very Good,Middle-Aged,0.0,2,7,0,0
15776233,758,Germany,Female,61.0,182184.09,Very Good,Senior,125397.21,1,8,0,1
15761141,604,Spain,Female,71.0,129984.2,Good,Very Senior,0.0,2,10,1,0
15781702,733,Germany,Male,38.0,194872.97,Very Good,Middle-Aged,111347.37,2,9,1,0
15790235,778,Spain,Male,40.0,117507.11,Very Good,Middle-Aged,104291.41,2,8,1,0
15641416,732,Germany,Female,61.0,157527.6,Very Good,Senior,94867.18,2,9,1,1
15775234,646,France,Male,24.0,92612.88,Good,Young Adult,0.0,2,8,0,0
15659475,597,France,Female,33.0,74850.84,Fair,Adult,135703.59,2,6,0,0
15642202,821,Germany,Female,37.0,127413.0,Excellent,Middle-Aged,106453.53,2,5,1,0
15771417,640,France,Male,43.0,69584.3,Good,Middle-Aged,132412.38,1,7,0,1
15585100,511,Germany,Female,40.0,198814.24,Fair,Middle-Aged,124401.6,1,9,0,1
15700487,805,France,Male,46.0,162643.15,Excellent,Middle-Aged,118022.06,3,6,0,1
15726589,540,Germany,Male,39.0,114092.52,Fair,Middle-Aged,82531.11,1,1,0,0
15747503,705,Spain,Male,44.0,68860.3,Very Good,Middle-Aged,184552.12,1,0,0,1
15595883,540,Germany,Male,39.0,16150.34,Fair,Middle-Aged,127278.31,1,4,1,0
15663826,532,Spain,Female,66.0,115227.02,Fair,Very Senior,0.0,1,3,1,0
15742820,535,France,Female,45.0,170621.55,Fair,Middle-Aged,0.0,2,2,1,0
15624793,627,Germany,Male,23.0,103099.22,Good,Young Adult,184244.86,1,5,0,0
15597930,646,France,Male,52.0,172495.81,Good,Senior,59669.43,1,8,0,1
15665110,515,France,Female,25.0,38772.82,Fair,Adult,79543.59,1,7,1,0
15770719,697,France,Female,39.0,44946.29,Very Good,Middle-Aged,151553.19,1,6,1,0
15731327,652,Germany,Male,27.0,146007.7,Good,Adult,166527.88,2,2,1,0
15576044,579,Germany,Male,28.0,145558.42,Fair,Adult,150329.15,1,6,0,0
15775662,760,France,Male,43.0,193312.33,Very Good,Middle-Aged,121911.59,1,8,0,0
15646817,769,France,Male,51.0,40257.79,Very Good,Senior,156773.78,2,9,0,0
15596060,498,Spain,Male,29.0,46677.9,Poor,Adult,127864.26,1,8,1,0
15723299,774,France,Male,53.0,153887.93,Very Good,Senior,113709.28,1,4,1,1
15636982,705,Germany,Female,43.0,103108.33,Very Good,Middle-Aged,79974.55,1,7,1,0
15751175,648,France,Female,44.0,58652.23,Good,Middle-Aged,0.0,2,2,1,0
15618936,688,France,Female,51.0,91624.11,Very Good,Senior,0.0,1,5,0,1
15787529,592,Spain,Male,38.0,65986.48,Fair,Middle-Aged,0.0,1,0,0,1
15780128,705,France,Male,33.0,113845.19,Very Good,Adult,144427.96,2,3,0,0
15615991,654,France,Male,42.0,67607.9,Good,Middle-Aged,99263.09,1,7,1,0
15757001,624,France,Female,32.0,145471.94,Good,Adult,79368.87,2,2,1,0
15595388,594,France,Female,30.0,124071.71,Fair,Adult,0.0,2,10,1,0
15699550,695,Spain,Female,34.0,67502.12,Very Good,Adult,0.0,2,9,1,0
15581620,597,France,Male,28.0,78707.97,Fair,Adult,0.0,3,2,1,0
15600934,758,France,Female,52.0,171189.83,Very Good,Senior,125095.94,1,7,0,1
15738672,737,Germany,Female,40.0,149381.32,Very Good,Middle-Aged,162485.8,2,2,0,0
15721307,694,Germany,Male,37.0,100335.55,Very Good,Middle-Aged,95668.82,2,1,0,0
15619280,683,France,Male,25.0,152698.24,Very Good,Adult,0.0,2,4,0,0
15768244,538,Spain,Female,30.0,41192.95,Fair,Adult,0.0,2,8,1,0
15806837,669,France,Male,37.0,132540.33,Very Good,Middle-Aged,0.0,1,4,0,0
15643496,730,France,Female,34.0,96875.52,Very Good,Adult,74197.38,2,5,0,0
15813916,622,France,Female,31.0,152305.47,Good,Adult,89688.94,1,1,1,0
15626385,714,Spain,Female,33.0,49672.01,Very Good,Adult,103121.33,2,10,1,0
15603582,569,Spain,Female,34.0,133997.53,Fair,Adult,0.0,1,3,0,0
15764351,668,Germany,Female,59.0,50454.8,Very Good,Senior,120170.07,1,5,1,0
15667938,628,France,Male,32.0,16402.11,Good,Adult,149136.31,2,9,1,0
15576360,600,France,Male,40.0,67803.83,Good,Middle-Aged,141136.79,1,1,1,0
15628813,693,France,Female,43.0,9241.78,Very Good,Middle-Aged,152341.55,1,4,0,0
15584190,704,France,Male,36.0,100601.73,Very Good,Middle-Aged,120026.98,2,7,1,0
15716449,527,Spain,Male,33.0,98734.15,Fair,Adult,132168.28,1,9,0,0
15759913,553,Germany,Male,43.0,160574.09,Fair,Middle-Aged,85200.82,2,6,1,0
15701555,575,Spain,Male,53.0,26015.8,Fair,Senior,84903.33,2,1,1,0
15758482,626,France,Female,32.0,187172.54,Good,Adult,0.0,2,0,0,0
15758171,582,France,Male,20.0,55763.66,Fair,Young Adult,0.0,1,4,1,0
15680346,683,Spain,Male,40.0,75848.22,Very Good,Middle-Aged,0.0,1,8,0,0
15649124,850,France,Male,30.0,40313.47,Excellent,Adult,121535.18,1,9,0,0
15812917,653,Spain,Male,35.0,23864.21,Good,Middle-Aged,116662.96,2,6,1,0
15768455,679,France,Male,60.0,51380.9,Very Good,Senior,0.0,2,8,1,0
15703059,549,Germany,Female,49.0,93551.36,Fair,Middle-Aged,124829.16,1,6,1,0
15646196,850,Spain,Female,36.0,169415.54,Excellent,Middle-Aged,155180.56,2,2,0,0
15585451,558,Germany,Female,32.0,6935.31,Fair,Adult,108262.87,1,1,1,0
15714057,528,Spain,Male,40.0,25399.7,Fair,Middle-Aged,0.0,2,4,0,0
15748473,801,France,Male,38.0,66256.27,Excellent,Middle-Aged,0.0,2,5,0,0
15785782,513,Spain,Male,48.0,114709.13,Fair,Middle-Aged,0.0,1,2,1,1
15693233,666,Germany,Male,38.0,158357.97,Very Good,Middle-Aged,99812.88,2,6,1,0
15757521,606,France,Male,35.0,164815.59,Good,Middle-Aged,132164.26,1,2,1,0
15812513,599,Germany,Male,45.0,132127.69,Fair,Middle-Aged,103583.05,1,10,0,1
15674950,544,Germany,Male,39.0,146637.45,Fair,Middle-Aged,142406.43,2,4,0,0
15678572,529,Spain,Male,38.0,90256.06,Fair,Middle-Aged,99842.5,2,7,0,1
15713608,850,France,Female,41.0,34827.43,Excellent,Middle-Aged,0.0,2,5,1,0
15579262,497,France,Male,41.0,22074.48,Poor,Middle-Aged,0.0,1,9,0,0
15610426,764,France,Female,39.0,109805.17,Very Good,Middle-Aged,81042.42,1,5,1,0
15776454,603,France,Female,48.0,100478.6,Good,Middle-Aged,0.0,1,5,0,1
15771483,609,France,Male,40.0,97416.34,Good,Middle-Aged,0.0,2,6,1,0
15648489,487,France,Male,53.0,24207.86,Poor,Senior,199689.49,1,4,1,1
15646609,748,France,Male,33.0,69132.66,Very Good,Adult,142645.43,1,1,0,0
15693203,710,Spain,Female,75.0,9376.89,Very Good,Very Senior,0.0,2,5,1,0
15813067,432,Germany,Female,45.0,43046.7,Poor,Middle-Aged,110219.14,1,3,0,1
15769829,534,Spain,Male,51.0,20856.31,Fair,Senior,0.0,2,3,1,0
15662434,607,France,Male,25.0,187048.72,Good,Adult,0.0,2,3,0,0
15773503,551,Spain,Male,32.0,53420.53,Fair,Adult,0.0,2,4,0,0
15705890,674,France,Male,45.0,37013.29,Very Good,Middle-Aged,142072.02,1,7,0,0
15711398,525,France,Female,25.0,89566.64,Fair,Adult,0.0,2,6,0,0
15752375,645,Germany,Male,33.0,149913.84,Good,Adult,149564.61,1,8,0,0
15659175,755,France,Female,43.0,18066.69,Very Good,Middle-Aged,0.0,2,9,0,0
15597033,708,Germany,Male,37.0,26912.34,Very Good,Middle-Aged,153366.13,1,8,1,0
15590228,715,France,Male,21.0,173511.72,Very Good,Young Adult,76467.16,1,6,1,0
15631848,727,France,Female,26.0,146785.44,Very Good,Adult,121508.28,1,9,1,0
15654211,559,Spain,Female,27.0,1050.33,Fair,Adult,0.0,1,1,1,0
15707968,545,Spain,Male,36.0,89587.34,Fair,Middle-Aged,73211.12,2,8,0,1
15594084,524,France,Male,22.0,74405.34,Fair,Young Adult,0.0,2,9,0,0
15651093,707,France,Female,55.0,54409.48,Very Good,Senior,0.0,2,1,1,0
15798824,671,Spain,Male,38.0,3647.57,Very Good,Middle-Aged,92674.94,2,0,0,0
15671591,439,Spain,Male,52.0,198874.52,Poor,Senior,96196.24,4,3,0,1
15707189,667,Germany,Female,36.0,53412.54,Very Good,Middle-Aged,114391.62,1,1,1,0
15733581,831,Germany,Male,32.0,194867.78,Excellent,Adult,80262.66,1,9,0,0
15641640,545,Spain,Female,33.0,150452.88,Fair,Adult,173331.52,1,7,0,0
15585284,604,Spain,Female,35.0,57807.05,Good,Middle-Aged,147285.52,1,7,1,0
15617866,657,Spain,Male,67.0,107534.32,Good,Very Senior,119785.47,2,5,1,0
15667751,487,Spain,Female,36.0,194073.33,Poor,Middle-Aged,140137.15,1,1,0,0
15669411,750,Germany,Female,52.0,126233.18,Very Good,Senior,107467.56,1,6,0,1
15789425,694,Germany,Female,37.0,182354.46,Very Good,Middle-Aged,98218.04,2,8,0,1
15570943,711,Germany,Female,35.0,120586.32,Very Good,Middle-Aged,133607.75,1,2,1,0
15685829,551,France,Male,37.0,50578.4,Fair,Middle-Aged,0.0,2,3,1,0
15721917,559,France,Female,38.0,86575.46,Fair,Middle-Aged,95139.41,1,8,1,0
15776047,620,France,Female,29.0,153392.28,Good,Adult,0.0,2,3,1,0
15716024,660,Spain,Male,42.0,115509.59,Very Good,Middle-Aged,0.0,2,5,0,0
15675328,449,France,Female,37.0,82176.48,Poor,Middle-Aged,0.0,2,6,0,0
15604314,703,Germany,Female,26.0,63717.49,Very Good,Adult,97331.19,1,1,0,0
15658339,795,Germany,Male,37.0,198745.94,Excellent,Middle-Aged,139265.63,2,2,1,0
15630402,594,France,Female,31.0,5719.11,Fair,Adult,0.0,1,9,1,0
15689616,586,Spain,Male,34.0,20058.61,Fair,Adult,168094.01,1,5,0,0
15774224,613,Germany,Female,30.0,170638.98,Good,Adult,131563.88,2,5,0,0
15701291,601,France,Male,44.0,30607.11,Good,Middle-Aged,0.0,2,3,0,0
15719606,657,France,Male,50.0,37171.46,Good,Senior,0.0,2,9,0,0
15644119,531,France,Male,31.0,42589.33,Fair,Adult,0.0,1,3,1,0
15646859,621,Germany,Male,47.0,66799.28,Good,Middle-Aged,107363.29,1,7,1,0
15606836,782,France,Female,33.0,101866.39,Excellent,Adult,94493.03,1,2,1,0
15664150,528,Germany,Female,29.0,49284.0,Fair,Adult,170214.23,2,9,0,0
15624510,696,France,Male,52.0,27445.4,Very Good,Senior,139781.06,1,6,0,1
15810944,586,France,Female,35.0,70760.69,Fair,Middle-Aged,0.0,2,7,0,0
15668575,626,Spain,Female,26.0,104502.02,Good,Adult,148610.41,3,8,1,1
15603246,498,France,Male,73.0,165407.96,Poor,Very Senior,170241.7,2,2,1,0
15804002,691,France,Female,33.0,113580.79,Very Good,Adult,128306.83,1,1,1,0
15728773,568,France,Female,47.0,45978.39,Fair,Middle-Aged,0.0,2,7,1,0
15598044,715,France,Female,35.0,152012.36,Very Good,Middle-Aged,0.0,1,3,1,0
15694829,680,Germany,Male,32.0,77349.92,Very Good,Adult,175454.0,1,7,1,0
15600575,802,Spain,Male,41.0,47322.05,Excellent,Middle-Aged,0.0,2,6,0,0
15727311,539,France,Female,22.0,38772.65,Fair,Young Adult,100885.93,2,0,1,0
15570769,494,France,Male,69.0,24489.44,Poor,Very Senior,93320.8,1,9,1,0
15606274,594,Germany,Male,38.0,14466.08,Fair,Middle-Aged,63176.44,2,6,1,0
15746139,596,France,Male,33.0,63142.12,Fair,Adult,139451.67,1,2,0,0
15704987,649,France,Female,52.0,41858.43,Good,Senior,49113.75,1,8,0,0
15628972,699,Germany,Male,32.0,127443.82,Very Good,Adult,123906.22,3,1,1,1
15697686,787,France,Female,40.0,84151.98,Excellent,Middle-Aged,0.0,2,6,1,0
15733883,604,France,Male,28.0,58595.64,Good,Adult,0.0,2,7,0,0
15617482,489,Germany,Female,52.0,37240.11,Poor,Senior,131441.51,1,1,0,1
15704583,651,France,Male,56.0,114522.68,Good,Senior,0.0,1,2,0,1
15621083,698,France,Male,57.0,72549.27,Very Good,Senior,136325.48,2,6,1,1
15649487,578,Germany,Female,38.0,176712.59,Fair,Middle-Aged,113150.44,2,4,0,1
15736760,538,Spain,Female,42.0,152855.96,Fair,Middle-Aged,0.0,1,9,0,0
15714658,696,France,Female,33.0,73371.65,Very Good,Adult,0.0,2,4,1,0
15599081,507,Germany,Female,46.0,70323.68,Fair,Middle-Aged,102785.16,1,8,1,0
15705113,685,Spain,Male,34.0,9663.28,Very Good,Adult,83264.28,1,6,0,0
15631159,705,Germany,Male,41.0,142514.66,Very Good,Middle-Aged,72252.64,2,4,1,0
15792818,499,Germany,Female,29.0,118623.94,Fair,Adult,148051.52,1,6,0,0
15633531,717,France,Female,76.0,68400.14,Very Good,Very Senior,138489.66,1,9,1,0
15744529,510,France,Male,63.0,115291.86,Fair,Senior,0.0,2,8,1,0
15669656,632,France,Male,32.0,170382.99,Good,Adult,111589.33,1,6,1,0
15581198,668,Germany,Female,39.0,112946.67,Very Good,Middle-Aged,122104.79,1,0,0,1
15729054,744,Germany,Male,32.0,79812.77,Very Good,Adult,96106.83,1,4,1,0
15573452,663,Germany,Male,42.0,19862.78,Very Good,Middle-Aged,115930.87,1,7,0,0
15776733,638,Germany,Female,37.0,158610.89,Good,Middle-Aged,124513.66,2,7,0,0
15724858,688,France,Female,54.0,191212.63,Very Good,Senior,0.0,1,9,0,1
15713144,588,Spain,Male,46.0,61931.21,Fair,Middle-Aged,0.0,1,8,0,0
15690188,631,France,Male,33.0,58043.02,Good,Adult,0.0,1,7,1,1
15689425,687,Spain,Male,35.0,22247.27,Very Good,Middle-Aged,100988.39,2,8,0,0
15671766,599,France,Male,44.0,31448.52,Fair,Middle-Aged,118577.24,1,10,1,0
15782806,718,Spain,Male,28.0,146875.86,Very Good,Adult,0.0,2,6,0,0
15764419,730,France,Male,27.0,116081.93,Very Good,Adult,0.0,2,5,1,0
15591915,533,France,Female,39.0,73669.94,Fair,Middle-Aged,0.0,1,2,1,1
15772798,711,Spain,Female,28.0,93959.96,Very Good,Adult,0.0,2,5,1,0
15792008,555,Spain,Female,26.0,158918.03,Fair,Adult,0.0,2,9,1,0
15715541,850,France,Female,42.0,198193.75,Excellent,Middle-Aged,113311.11,1,9,1,0
15639277,678,France,Female,41.0,13160.03,Very Good,Middle-Aged,0.0,1,9,0,0
15798850,576,France,Male,32.0,4660.91,Fair,Adult,0.0,2,7,0,0
15776348,835,Germany,Male,20.0,180197.74,Excellent,Young Adult,124365.42,1,4,0,1
15727696,592,France,Male,42.0,63023.02,Fair,Middle-Aged,147249.29,2,1,1,0
15793813,774,France,Male,36.0,118971.74,Very Good,Middle-Aged,103688.19,1,7,1,0
15694395,620,France,Female,29.0,154700.61,Good,Adult,138740.24,2,1,0,0
15764195,519,Spain,Male,39.0,97577.17,Fair,Middle-Aged,111900.14,1,4,1,0
15744919,734,Spain,Female,37.0,48990.5,Very Good,Middle-Aged,152760.24,1,0,1,0
15671655,763,Germany,Male,31.0,140262.96,Very Good,Adult,143966.3,2,7,1,1
15654901,733,France,Male,51.0,130189.53,Very Good,Senior,141556.96,1,10,0,0
15649136,650,France,Female,43.0,16301.91,Good,Middle-Aged,0.0,2,6,1,0
15775562,538,France,Female,33.0,126962.41,Fair,Adult,0.0,2,5,0,0
15807481,577,France,Female,46.0,158750.53,Fair,Middle-Aged,0.0,1,1,1,0
15642885,792,France,Male,30.0,199644.2,Excellent,Adult,0.0,2,8,0,0
15789109,686,France,Female,41.0,144272.71,Very Good,Middle-Aged,0.0,1,10,1,1
15814004,589,France,Male,29.0,98320.27,Fair,Adult,0.0,2,2,1,0
15673619,530,France,Male,25.0,64129.03,Fair,Adult,162560.32,1,9,0,0
15595135,778,Germany,Female,29.0,181221.09,Very Good,Adult,123229.46,1,7,0,0
15583681,616,Spain,Male,31.0,163809.08,Good,Adult,76665.71,2,7,1,0
15605000,550,France,Male,38.0,171457.06,Fair,Middle-Aged,140278.99,3,9,1,1
15718071,655,France,Female,51.0,15801.02,Good,Senior,0.0,2,3,1,0
15679760,721,France,Male,46.0,102950.79,Very Good,Middle-Aged,115764.32,2,1,0,0
15654574,499,Germany,Male,36.0,174918.46,Fair,Middle-Aged,131142.53,2,5,0,0
15577178,511,France,Male,45.0,193160.25,Fair,Middle-Aged,68375.27,1,5,0,1
15595324,579,Germany,Female,39.0,5831.0,Fair,Middle-Aged,117833.3,3,5,0,1
15756932,696,Spain,Female,36.0,82298.59,Very Good,Middle-Aged,0.0,2,7,1,0
15726358,681,France,Male,34.0,130686.59,Very Good,Adult,0.0,2,7,0,0
15595228,815,France,Male,45.0,52885.23,Excellent,Middle-Aged,0.0,1,7,1,1
15782530,681,Spain,Male,30.0,68985.99,Very Good,Adult,111093.01,1,2,0,0
15592877,641,Spain,Male,42.0,35367.19,Good,Middle-Aged,132657.55,1,9,0,0
15651983,591,France,Female,56.0,196241.94,Fair,Senior,128882.49,1,9,1,1
15746737,565,Germany,Male,59.0,170705.53,Fair,Senior,69129.59,1,9,1,0
15774179,487,France,Male,37.0,126477.41,Poor,Middle-Aged,0.0,2,6,1,0
15667265,729,France,Male,39.0,159618.17,Very Good,Middle-Aged,121404.64,1,4,1,0
15655123,505,Spain,Female,45.0,195395.33,Fair,Middle-Aged,131355.3,3,9,0,1
15595917,580,France,Female,35.0,168285.85,Fair,Middle-Aged,102097.33,1,1,1,0
15668385,642,France,Male,40.0,138052.51,Good,Middle-Aged,154863.15,1,1,1,0
15709476,850,Spain,Female,41.0,71179.31,Excellent,Middle-Aged,99945.93,2,3,0,0
15711218,616,Germany,Male,39.0,55556.3,Good,Middle-Aged,121704.32,2,2,0,0
15798659,526,Spain,Female,43.0,31705.19,Fair,Middle-Aged,0.0,2,3,0,0
15663939,523,Germany,Male,35.0,186118.93,Fair,Middle-Aged,138782.76,1,8,1,0
15694946,663,France,Male,35.0,195580.28,Very Good,Middle-Aged,0.0,2,9,1,0
15631912,840,France,Male,30.0,54113.38,Excellent,Adult,136291.71,1,8,0,0
15768816,570,Germany,Male,42.0,127528.84,Fair,Middle-Aged,107856.57,2,0,0,0
15682268,676,Germany,Female,26.0,60231.74,Very Good,Adult,108348.66,1,1,0,1
15684801,689,France,Male,47.0,156878.42,Very Good,Middle-Aged,93871.95,3,1,0,1
15636428,703,Spain,Female,45.0,182784.11,Very Good,Middle-Aged,0.0,1,1,0,1
15809823,491,Germany,Male,19.0,129690.5,Poor,Young Adult,125860.2,1,2,0,0
15699284,584,France,Male,49.0,113860.81,Fair,Middle-Aged,172713.44,1,8,0,0
15786993,810,France,Female,51.0,184524.74,Excellent,Senior,0.0,2,5,1,0
15709441,745,Spain,Female,59.0,36124.98,Very Good,Senior,0.0,1,8,1,0
15710257,625,France,Female,39.0,121316.07,Good,Middle-Aged,130786.92,1,3,1,0
15582492,535,France,Female,29.0,185630.76,Fair,Adult,112367.34,1,2,0,0
15575694,729,Spain,Female,45.0,71133.12,Very Good,Middle-Aged,91091.06,2,7,0,0
15756820,655,France,Female,26.0,32020.42,Good,Adult,106198.5,1,7,1,0
15766289,751,France,Male,47.0,162760.96,Very Good,Middle-Aged,142669.93,2,5,0,0
15593014,525,France,Male,33.0,175178.56,Fair,Adult,112833.35,1,1,1,0
15584545,532,France,Female,40.0,177099.71,Fair,Middle-Aged,0.0,2,5,1,0
15675949,696,Spain,Female,43.0,66406.37,Very Good,Middle-Aged,0.0,2,4,1,0
15672091,786,Germany,Female,32.0,59559.81,Excellent,Adult,104336.43,2,2,0,0
15801658,580,France,Male,55.0,175750.21,Fair,Senior,104305.74,1,6,1,0
15706185,596,Germany,Male,47.0,174311.3,Fair,Middle-Aged,140187.1,2,5,1,0
15789863,683,France,Male,39.0,171716.81,Very Good,Middle-Aged,0.0,2,4,0,0
15720943,747,France,Female,45.0,189362.39,Very Good,Middle-Aged,114959.12,1,1,0,1
15697997,602,France,Male,33.0,180716.1,Good,Adult,164704.38,1,5,1,1
15665416,779,France,Male,62.0,116977.89,Very Good,Senior,119096.55,1,10,1,0
15660200,551,France,Male,31.0,185105.44,Fair,Adult,0.0,2,1,1,0
15619653,666,France,Male,47.0,35046.97,Very Good,Middle-Aged,0.0,1,2,0,1
15773447,526,Spain,Male,30.0,36251.0,Fair,Adult,0.0,1,8,0,0
15739160,849,France,Female,41.0,103174.5,Excellent,Middle-Aged,115465.28,1,9,0,0
15689237,471,France,Female,27.0,122642.09,Poor,Adult,0.0,2,4,0,0
15679297,628,Spain,Male,43.0,122937.57,Good,Middle-Aged,184926.61,1,3,0,0
15591433,674,Germany,Male,43.0,8757.39,Very Good,Middle-Aged,85957.88,2,8,0,0
15642725,797,France,Male,32.0,125782.29,Excellent,Adult,114084.6,1,10,1,0
15701962,590,Spain,Female,29.0,122487.73,Fair,Adult,166930.76,2,2,0,0
15811613,588,France,Female,27.0,20066.38,Fair,Adult,0.0,1,8,0,0
15741049,577,France,Male,29.0,55473.15,Fair,Adult,0.0,2,7,1,0
15724423,571,France,Female,38.0,38962.94,Fair,Middle-Aged,107193.82,2,6,0,0
15574305,680,France,Male,36.0,63795.8,Very Good,Middle-Aged,116275.12,1,3,1,0
15678168,648,Spain,Female,27.0,163060.43,Good,Adult,0.0,2,7,1,0
15697020,618,France,Male,39.0,26578.69,Good,Middle-Aged,91068.56,1,2,0,0
15610801,648,Germany,Male,41.0,5066.76,Good,Middle-Aged,123049.21,1,5,1,0
15745232,759,France,Female,39.0,140497.67,Very Good,Middle-Aged,0.0,2,6,1,0
15722758,585,France,Male,40.0,146156.98,Fair,Middle-Aged,0.0,2,7,0,0
15792102,774,France,Female,42.0,199316.19,Very Good,Middle-Aged,137781.65,1,3,0,0
15675185,697,Germany,Female,48.0,103944.37,Very Good,Middle-Aged,108128.96,2,2,1,0
15801247,605,Spain,Male,39.0,138021.36,Good,Middle-Aged,105317.73,2,10,0,0
15725660,676,France,Male,20.0,68621.98,Very Good,Young Adult,80569.73,1,1,0,0
15638963,678,France,Female,22.0,28149.06,Very Good,Young Adult,174852.89,1,4,1,0
15800061,495,Spain,Female,45.0,135169.76,Poor,Middle-Aged,89158.94,3,3,0,1
15578006,787,France,Female,85.0,116537.96,Excellent,Very Senior,0.0,2,10,1,0
15668504,770,France,Male,36.0,105922.69,Very Good,Middle-Aged,89800.14,1,2,1,0
15687491,817,Germany,Male,45.0,88211.12,Excellent,Middle-Aged,101207.75,1,9,0,1
15610403,659,France,Male,43.0,26900.63,Good,Middle-Aged,106086.42,2,1,0,0
15741094,693,France,Male,21.0,3494.02,Very Good,Young Adult,0.0,2,1,1,0
15807909,744,France,Male,47.0,113163.17,Very Good,Middle-Aged,0.0,2,9,0,0
15666141,829,Spain,Female,26.0,19324.5,Excellent,Adult,101440.36,2,8,1,0
15617134,716,France,Male,38.0,189678.7,Very Good,Middle-Aged,0.0,2,4,0,0
15783029,671,France,Male,34.0,26387.71,Very Good,Adult,106603.74,2,7,1,0
15622833,835,Germany,Female,29.0,106276.55,Excellent,Adult,130420.2,2,10,0,0
15746422,636,France,Female,38.0,45015.38,Good,Middle-Aged,0.0,1,1,0,0
15750839,649,Spain,Male,29.0,173495.77,Good,Adult,45022.23,1,2,1,0
15749130,621,Germany,Male,27.0,52581.96,Good,Adult,74298.43,1,1,1,0
15779862,658,Germany,Female,31.0,146339.27,Good,Adult,133003.03,1,3,1,1
15767871,784,Spain,Male,48.0,182609.97,Excellent,Middle-Aged,0.0,2,7,1,0
15679651,783,Spain,Female,37.0,197890.65,Excellent,Middle-Aged,136689.66,1,1,0,0
15576219,615,France,Male,32.0,6225.63,Good,Adult,0.0,2,4,1,0
